customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0003586,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),56.78,721.5,No
C0003587,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,60.71,1101.21,Yes
C0003588,Female,1,Yes,No,8,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,49.08,416.64,No
C0003589,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.66, ,Yes
C0003590,Female,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,67.09,590.09,Yes
C0003591,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),87.85,1216.97,Yes
C0003592,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.95, ,Yes
C0003593,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),66.84,1174.11,Yes
C0003594,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.13,3501.06,Yes
C0003595,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,132.61,601.2,Yes
C0003596,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),45.41,2398.24,No
C0003597,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.06,152.25,Yes
C0003598,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,133.19,4524.09,Yes
C0003599,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.08,4006.01,Yes
C0003600,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,42.98,229.22,Yes
C0003601,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.93,6240.14,Yes
C0003602,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),107.82,1069.05,Yes
C0003603,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),94.08,241.07,Yes
C0003604,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,78.77,1319.22,No
C0003605,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.04,2218.87,Yes
C0003606,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.03,3591.48,Yes
C0003607,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.84,166.25,Yes
C0003608,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,70.93,1201.99,Yes
C0003609,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,64.07,151.05,Yes
C0003610,Female,1,No,Yes,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),16.74,131.48,Yes
C0003611,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,116.8,1620.31,Yes
C0003612,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,84.38,577.85,Yes
C0003613,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,51.07,625.29,Yes
C0003614,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),83.49,4137.6,No
C0003615,Female,1,Yes,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,73.5,945.1,Yes
C0003616,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.83,2419.76,No
C0003617,Male,1,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.67,528.56,Yes
C0003618,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.43,1558.48,No
C0003619,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.59,118.59,Yes
C0003620,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),75.6,1298.59,Yes
C0003621,Female,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.58,697.42,No
C0003622,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,25.02,867.94,No
C0003623,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.8,419.77,Yes
C0003624,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.16,531.39,No
C0003625,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.74,1144.34,Yes
C0003626,Female,1,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,72.68,502.23,Yes
C0003627,Female,0,Yes,No,21,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),18.21,352.35,No
C0003628,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,84.74,793.91,No
C0003629,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.8,604.82,Yes
C0003630,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),69.67,119.81,No
C0003631,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),41.46, ,Yes
C0003632,Male,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,94.41,3342.7,No
C0003633,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.52,842.23,No
C0003634,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,107.68,1820.41,Yes
C0003635,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.63,655.41,No
C0003636,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,27.8,51.26,No
C0003637,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.34,313.16,Yes
C0003638,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.1,286.95,Yes
C0003639,Female,0,No,No,36,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,118.02,4246.87,No
C0003640,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.84,5822.02,Yes
C0003641,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),122.94,5292.73,No
C0003642,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.7,1627.49,Yes
C0003643,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.54,1952.47,Yes
C0003644,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.73,3715.89,No
C0003645,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),121.85,1703.13,Yes
C0003646,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.77,2036.78,No
C0003647,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,39.3,725.55,Yes
C0003648,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,129.27,3215.03,No
C0003649,Male,1,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,93.4,1836.01,No
C0003650,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),91.92,2067.37,Yes
C0003651,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),107.29,2576.24,No
C0003652,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.0,1118.65,No
C0003653,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,90.78,887.06,No
C0003654,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,44.65,1233.43,Yes
C0003655,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.88,165.02,Yes
C0003656,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.45,1165.34,No
C0003657,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),63.67,315.77,Yes
C0003658,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,107.08,1056.03,Yes
C0003659,Female,0,No,Yes,32,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,114.44,3663.3,Yes
C0003660,Male,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),58.48,1154.18,No
C0003661,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.46,177.49,No
C0003662,Female,0,No,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.32,150.08,No
C0003663,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),138.25,8668.04,No
C0003664,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,62.11,84.53,No
C0003665,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.48, ,No
C0003666,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,119.49,2590.07,Yes
C0003667,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.13,1748.47,No
C0003668,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.94,1977.16,No
C0003669,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,66.78,1719.88,No
C0003670,Female,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),128.47,4979.42,No
C0003671,Female,0,No,Yes,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,45.48,2301.51,No
C0003672,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),51.37,1480.03,No
C0003673,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,114.24,592.21,Yes
C0003674,Female,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.75,977.32,No
C0003675,Male,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.65,1240.57,Yes
C0003676,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.96,1017.23,No
C0003677,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,93.02,257.37,No
C0003678,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.14,1264.29,Yes
C0003679,Male,0,No,No,43,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.3,2266.08,No
C0003680,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),132.5,1357.95,Yes
C0003681,Male,1,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,69.65,1434.86,No
C0003682,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.26,696.02,No
C0003683,Male,1,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.79,333.02,Yes
C0003684,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),47.34,807.03,Yes
C0003685,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,106.77,373.91,No
C0003686,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,134.78,2021.81,No
C0003687,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,32.87,1042.17,No
C0003688,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.6,698.64,Yes
C0003689,Female,1,No,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.34,635.77,Yes
C0003690,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.42,84.66,No
C0003691,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,58.76,1887.52,No
C0003692,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.92,397.88,Yes
C0003693,Male,1,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.71,112.84,No
C0003694,Female,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,72.81,815.63,Yes
C0003695,Female,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.96,1079.06,No
C0003696,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.57,719.75,No
C0003697,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.6,6391.52,Yes
C0003698,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,92.07,317.64,Yes
C0003699,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.62,527.2,Yes
C0003700,Male,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.36,1767.33,No
C0003701,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.24,1736.31,No
C0003702,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.86,413.02,No
C0003703,Female,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,77.18,818.96,Yes
C0003704,Female,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,61.8,558.26,Yes
C0003705,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),42.8,1304.26,No
C0003706,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.4,398.86,Yes
C0003707,Male,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,41.18,2800.92,Yes
C0003708,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.96,1255.57,No
C0003709,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,47.92,294.94,Yes
C0003710,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,21.35,171.6,No
C0003711,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.02, ,Yes
C0003712,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,106.14,2415.58,No
C0003713,Male,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,25.12,756.29,No
C0003714,Female,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),29.23, ,Yes
C0003715,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.45,1228.39,No
C0003716,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.42,559.91,No
C0003717,Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),99.77,958.7,No
C0003718,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.03,1198.19,No
C0003719,Female,1,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,40.55,327.31,No
C0003720,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,74.84,476.36,Yes
C0003721,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),96.15,1216.07,No
C0003722,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),38.57,77.67,Yes
C0003723,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.52,846.75,Yes
C0003724,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),75.34,4263.59,Yes
C0003725,Male,0,No,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.21, ,Yes
C0003726,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.72,196.88,Yes
C0003727,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,79.43,2416.49,No
C0003728,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.27,115.08,No
C0003729,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),99.53,636.56,No
C0003730,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),35.58,361.98,No
